text,label
so i did n't know what i was doing talking . <eos>,PastNegSingular
i was disappointed with the food . <eos>,PastNegSingular
"the lady who answered , she was rude and condescending . <eos>",PastNegSingular
i went to get a new haircut . <eos>,PastNegSingular
she said i would have had a few minutes before i called it . <eos>,PastNegSingular
food was mediocre and overpriced . <eos>,PastNegSingular
there was no apology and the manager was not very nice either . <eos>,PastNegSingular
had the worst experience ever . <eos>,PastNegSingular
i ordered the chicken parm and it was awful . <eos>,PastNegSingular
the food was mediocre . <eos>,PastNegSingular
so i went there for a _num_ . <eos>,PastNegSingular
she was n't even attempt to have a smile . <eos>,PastNegSingular
had a few bites of the worst meal i ' ve ever had . <eos>,PastNegSingular
so i did n't know it . <eos>,PastNegSingular
but the food was n't even good either . <eos>,PastNegSingular
my wife ordered the chicken chimichanga and i ordered the chicken chicken . <eos>,PastNegSingular
the chicken parm was also overcooked . <eos>,PastNegSingular
the chicken was overcooked and the sauce was not worth the price . <eos>,PastNegSingular
"i did n't even bother the food , but the service was terrible . <eos>",PastNegSingular
but the food was n't good but it was n't good at all . <eos>,PastNegSingular
the food was mediocre and the service was very slow . <eos>,PastNegSingular
so i went to get my money . <eos>,PastNegSingular
i did n't even bother to get my money back . <eos>,PastNegSingular
the meat was overcooked and the service was awful . <eos>,PastNegSingular
she did n't even acknowledge us . <eos>,PastNegSingular
she said it was n't that . <eos>,PastNegSingular
the service and food were very slow . <eos>,PastNegSingular
the food was very slow and the service was not very friendly . <eos>,PastNegSingular
the food was n't good but the service was n't good either . <eos>,PastNegSingular
"not the manager , i asked to speak to make it a complete appointment . <eos>",PastNegSingular
the food was n't even good either . <eos>,PastNegSingular
"it was a disaster , i would have a good experience . <eos>",PastNegSingular
my wife and i went to vegas . <eos>,PastNegSingular
"when i asked him , he said he said no problem . <eos>",PastNegSingular
i did n't know how she said she said she said she was doing . <eos>,PastNegSingular
"it was n't even remotely , but it was n't good either . <eos>",PastNegSingular
the lady who answered was the phone and rude . <eos>,PastNegSingular
she said it was ok . <eos>,PastNegSingular
the chicken was very dry . <eos>,PastNegSingular
the food was very bland . <eos>,PastNegSingular
i did n't know this place . <eos>,PastNegSingular
food was mediocre and overpriced . <eos>,PastNegSingular
i did n't know how was the hype . <eos>,PastNegSingular
but it was not good . <eos>,PastNegSingular
i ' m not sure what happened happened . <eos>,PastNegSingular
it was a little place to be a big disappointment of the entire experience . <eos>,PastNegSingular
the worst part of the worst part i ' ve ever dealt with . <eos>,PastNegSingular
and she did n't even apologize for my money . <eos>,PastNegSingular
this was the worst experience i ' ve ever dealt with a long time . <eos>,PastNegSingular
i ordered the chicken and it was very dry . <eos>,PastNegSingular
the food and service was just ok . <eos>,PastNegSingular
the service was slow and the food was terrible . <eos>,PastNegSingular
the only thing thing was the food was mediocre and cold . <eos>,PastNegSingular
so i did n't know what i wanted . <eos>,PastNegSingular
but the food was n't good but the service . <eos>,PastNegSingular
the room and the room were not clean . <eos>,PastNegNeutral
"so , we were very disappointed . <eos>",PastNegNeutral
we had a few bites of our meal and it was awful . <eos>,PastNegNeutral
"the one thing we were seated promptly , we were seated promptly for our table . <eos>",PastNegNeutral
the only thing we were there was n't very busy . <eos>,PastNegNeutral
"when we walked in , the hostess was a complete of our server . <eos>",PastNegNeutral
i called him to ask him if they were told me to be back . <eos>,PastNegNeutral
they were very busy and not even busy . <eos>,PastNegNeutral
we went here for a few minutes to get our drinks . <eos>,PastNegNeutral
"food was ok , but the portions were not very good either . <eos>",PastNegNeutral
they were very disappointed with the service . <eos>,PastNegNeutral
there were no reason to be seated . <eos>,PastNegNeutral
the staff were very friendly and the food was not very good either . <eos>,PastNegNeutral
they did n't even bother me . <eos>,PastNegNeutral
"the only thing we were seated promptly , the food was terrible . <eos>",PastNegNeutral
this was unacceptable . <eos>,PastNegNeutral
"all of the food was ok , but not good . <eos>",PastNegNeutral
did n't even bother to eat . <eos>,PastNegNeutral
the room was clean and we were seated promptly quickly we were seated promptly . <eos>,PastNegNeutral
the chicken was overcooked and overcooked . <eos>,PastNegNeutral
the only thing we were in the door . <eos>,PastNegNeutral
this was the worst ! <eos>,PastNegNeutral
the room was clean and the rooms were not cleaned properly . <eos>,PastNegNeutral
i ' ve never had a bad . <eos>,PastNegNeutral
so we walked in and was greeted . <eos>,PastNegNeutral
the only thing we were seated promptly was so rude and could n't be . <eos>,PastNegNeutral
no wonder they were doing . <eos>,PastNegNeutral
they did n't even bother to get . <eos>,PastNegNeutral
they did n't even apologize to make me a _num_ minutes later . <eos>,PastNegNeutral
the place was empty and we were very disappointed . <eos>,PastNegNeutral
did n't even apologize . <eos>,PastNegNeutral
i did n't know . <eos>,PastNegNeutral
the only thing thing we ordered the calamari was very bland and bland . <eos>,PastNegNeutral
the place was n't busy but we were seated promptly and we were seated . <eos>,PastNegNeutral
we had a horrible experience here . <eos>,PastNegNeutral
i said ` ` ` ` ` ` oh ' ' no answer to go back . <eos>,PastNegNeutral
my husband and i went to vegas . <eos>,PastNegNeutral
there were _num_ minutes to get our drinks and our server . <eos>,PastNegNeutral
the place was empty for _num_ hours . <eos>,PastNegNeutral
the food was mediocre and the portions were not very good either . <eos>,PastNegNeutral
rice and beans were very bland . <eos>,PastNegNeutral
was n't impressed . <eos>,PastNegNeutral
they were very rude and unprofessional . <eos>,PastNegNeutral
we went here for a few times and it was very disappointing . <eos>,PastNegNeutral
the chicken was overcooked . <eos>,PastNegNeutral
we were seated promptly and waited _num_ minutes before we had a reservation . <eos>,PastNegNeutral
this was the worst experience we ever had . <eos>,PastNegNeutral
the room was not cleaned properly properly . <eos>,PastNegNeutral
there were _num_ minutes to get our drinks and our table . <eos>,PastNegNeutral
this was the worst experience we had in a long time . <eos>,PastNegNeutral
we ordered the chicken and it was n't even cooked it . <eos>,PastNegNeutral
they were n't even busy . <eos>,PastNegNeutral
my friends were n't even pleased with my experience . <eos>,PastNegNeutral
the waiting room was not very clean . <eos>,PastNegNeutral
we were seated promptly and waited _num_ minutes before we had a reservation . <eos>,PastNegNeutral
we were seated promptly and was very disappointed . <eos>,PastNegNeutral
the room was not cleaned properly and we were seated promptly . <eos>,PastNegNeutral
they were _num_ % of the money . <eos>,PastNegNeutral
the room was clean and we were seated promptly promptly . <eos>,PastNegNeutral
the food was n't even better . <eos>,PastNegNeutral
they were seated promptly and the manager was very rude and disrespectful . <eos>,PastNegNeutral
but the worst experience ever . <eos>,PastNegNeutral
i ' ve never had any problems . <eos>,PastNegNeutral
there were no flavor and the sauce was very bland . <eos>,PastNegNeutral
"the food was ok , but the prices were n't very good . <eos>",PastNegNeutral
both were awful . <eos>,PastNegNeutral
the only thing that was the food was the prices were very reasonable . <eos>,PastNegNeutral
"the mashed potatoes were ok , but not the same thing . <eos>",PastNegNeutral
the chicken was n't even taste like they were so bad . <eos>,PastNegNeutral
"the lady who answered , the hostess was not even busy there . <eos>",PastNegNeutral
we were seated promptly and waited _num_ minutes before we got our order . <eos>,PastNegNeutral
so we went to another place to get it . <eos>,PastNegNeutral
they said me would n't even bother to make my appointment . <eos>,PastNegNeutral
so we were seated in the door and it was dirty . <eos>,PastNegNeutral
so we went to get our food . <eos>,PastNegNeutral
this was a few months ago and i will be returning by far . <eos>,PastNegNeutral
we ordered the chicken and it was not very flavorful . <eos>,PastNegNeutral
there were _num_ minutes to get our drinks and drinks . <eos>,PastNegNeutral
there were no apologies to get our table . <eos>,PastNegNeutral
they were very thin and the food was very bland and very bland . <eos>,PastNegNeutral
the only thing we were seated promptly was a big disappointment . <eos>,PastNegNeutral
the food was mediocre and the service was lacking and the prices were . <eos>,PastNegNeutral
the rice was overcooked . <eos>,PastNegNeutral
my husband was the worst of the worst . <eos>,PastNegNeutral
the place was n't busy but we ' ve had a few other years . <eos>,PastNegNeutral
we ordered the chicken and it was n't even cooked at all . <eos>,PastNegNeutral
was n't impressed . <eos>,PastNegNeutral
the only thing we ordered was _num_ minutes for the food . <eos>,PastNegNeutral
did n't seem to care if you were doing . <eos>,PastNegNeutral
so we did n't know what i wanted to go . <eos>,PastNegNeutral
"when we walked in , it was a disaster . <eos>",PastNegNeutral
the only thing we were in the door . <eos>,PastNegNeutral
but the food was very disappointing . <eos>,PastNegNeutral
and the room was not very clean . <eos>,PastNegNeutral
the room was clean and the beds were not cleaned properly properly . <eos>,PastNegNeutral
there were _num_ minutes to get the food and we were still disappointed . <eos>,PastNegNeutral
we went here for a few minutes to get our drinks and left . <eos>,PastNegNeutral
so we went to get a new york . <eos>,PastNegNeutral
there were _num_ tables tables in the area and the food was terrible . <eos>,PastNegNeutral
"however , the food was n't good but the prices . <eos>",PastNegNeutral
